day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,t_2_high,t_2_low,t_2_va_h_p,t_2_va_l_p,t_2_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,cd_support_pressure,cd_resistance_pressure,cd_new_business_pressure,cd_type,cd_retest_fract,ad_support_pressure,ad_resistance_pressure,ad_new_business_pressure,ad_retest_fract,ad_type,gap,cd_close_rat,high,low,poc_price,va_h_p,va_l_p,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1663228740,1663229160,17910.6,17892.25,-18.35,0.0,Thursday,1,17946.421199999997,17892.6894,15,1,-1,0,1663228740,True,0,-0.33,-0.1,-0.07,-0.19,INSIDE_VA,9,0.08,10.599999999998545,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.1103,-0.5588,0.88,0.96,0.48,0.5578,-0.0778,0.74,0.37,1.1183,0.2968,2022-09-15 13:29:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1663234140,1663234560,17912.6,17888.35,-24.25,0.0,Thursday,1,17948.425199999998,17894.6874,15,1,-1,0,1663234140,True,0,-0.33,-0.05,-0.04,-0.09,INSIDE_VA,12,0.05,12.599999999998545,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.0988,-0.5565,0.9,0.97,0.49,0.566,-0.076,0.77,0.36,0.7395,0.1719,2022-09-15 14:59:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662702540,1662703440,17873.6,17872.1,-1.5,0.0,Friday,1,17909.3472,17855.7264,15,1,0,0,1662702540,True,0,0.06,-0.04,-0.02,-0.08,GAP_UP,5,1.0,-26.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.1484,-0.7376,0.86,0.95,0.39,0.4913,-0.1013,0.74,0.24,0.8118,0.1032,2022-09-09 11:19:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662703740,1662704640,17866.75,17862.4,-4.35,0.0,Friday,1,17902.4835,17848.88325,15,1,0,0,1662703740,True,0,0.06,-0.04,-0.03,-0.07,GAP_UP,5,1.0,-33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.1378,-0.6726,0.86,0.94,0.41,0.5068,-0.0968,0.72,0.29,0.8884,0.1535,2022-09-09 11:39:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662706740,1662707640,17825.05,17859.1,34.05,-0.0,Friday,1,17860.7001,17807.22495,15,1,0,0,1662706740,True,0,0.06,-0.08,-0.07,-0.1,GAP_UP,7,0.56,25.049999999999272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.175,-0.7411,0.78,0.88,0.42,0.5273,-0.1073,0.72,0.34,1.2568,0.2726,2022-09-09 12:29:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662707340,1662708240,17846.65,17845.0,-1.65,0.0,Friday,1,17882.3433,17828.803350000002,15,1,0,0,1662707340,True,0,0.06,-0.05,-0.05,-0.05,GAP_UP,7,0.5,46.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.1861,-0.7644,0.75,0.86,0.41,0.521,-0.111,0.71,0.33,1.3374,0.2808,2022-09-09 12:39:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1662713040,1662713940,17846.85,17855.95,9.1,0.0,Friday,1,17882.5437,17829.003149999997,15,1,0,0,1662713040,True,0,0.06,-0.03,-0.02,-0.06,GAP_UP,10,0.31,46.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.0776,-0.4698,0.89,0.95,0.42,0.495,-0.075,0.7,0.29,1.0337,0.2129,2022-09-09 14:14:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1662713340,1662714240,17853.5,17841.55,-11.95,0.0,Friday,1,17889.207,17835.6465,15,1,0,0,1662713340,True,0,0.06,-0.02,-0.02,-0.05,GAP_UP,11,0.29,-46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.0793,-0.4634,0.88,0.94,0.42,0.4949,-0.0749,0.69,0.3,1.1772,0.2518,2022-09-09 14:19:00
2022-09-09,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1662714240,1662715140,17841.55,17856.0,14.45,0.0,Friday,1,17877.233099999998,17823.70845,15,1,0,0,1662714240,True,0,0.06,-0.03,-0.02,-0.07,GAP_UP,11,0.28,41.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.07,0.44,1,0.0,0.21,0.13,0.66,0.0,1,0.0055,1.02,0,0,0,0,0,0.0932,-0.4938,0.87,0.94,0.43,0.5071,-0.0771,0.69,0.32,1.2891,0.2865,2022-09-09 14:34:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662611340,1662612240,17766.45,17770.0,3.55,-0.0,Thursday,1,17801.9829,17748.68355,15,1,0,0,1662611340,True,0,0.04,0.0,0.03,0.08,GAP_UP,2,0.0,-33.54999999999927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,,,,,,,,,,,,2022-09-08 09:59:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662613440,1662614040,17762.4,17742.75,-19.65,-0.0,Thursday,1,17797.9248,17744.637600000002,15,1,-1,0,1662613440,True,0,0.09,0.01,0.03,-0.04,GAP_UP,3,1.0,-37.599999999998545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,0.1343,-0.6304,0.85,0.93,0.25,0.3417,-0.0917,0.52,0.16,1.127,0.0723,2022-09-08 10:34:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662616740,1662617640,17737.2,17744.2,7.0,-0.0,Thursday,1,17772.6744,17719.4628,15,1,0,0,1662616740,True,0,0.09,-0.01,0.04,-0.17,GAP_UP,5,1.0,37.20000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,0.0606,-0.4788,0.91,0.96,0.4,0.4765,-0.0765,0.68,0.27,0.6745,0.0491,2022-09-08 11:29:00
2022-09-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662617640,1662618540,17744.2,17751.1,6.9,-0.0,Thursday,1,17779.6884,17726.4558,15,1,0,0,1662617640,True,0,0.09,0.0,0.03,-0.1,GAP_UP,5,1.0,44.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,0.38,0.36,0.39,0.25,0.36,-1,-0.0039,-0.29,0,1,0,0,1,0.0459,-0.4285,0.95,0.99,0.4,0.4748,-0.0748,0.69,0.26,0.6619,0.046,2022-09-08 11:44:00
2022-09-02,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662093840,1662094680,17496.55,17532.2,35.65,-0.0,Friday,1,17531.5431,17479.05345,15,1,1,0,1662093840,True,0,-0.36,0.0,-0.29,-0.56,INSIDE_VA,2,0.0,-3.4500000000007276,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.58,0.34,1,1.0,0.04,0.09,0.87,0.6,1,0.0,0.1,0,0,1,0,1,,,,,,,,,,,,2022-09-02 10:14:00
2022-09-02,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662098040,1662098700,17533.15,17514.3,-18.85,0.0,Friday,1,17568.2163,17515.616850000002,15,1,-1,0,1662098040,True,0,-0.36,-0.09,-0.08,-0.14,INSIDE_VA,5,1.0,33.150000000001455,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.58,0.34,1,1.0,0.04,0.09,0.87,0.6,1,0.0,0.1,0,0,1,0,1,-0.0358,-0.0991,0.97,0.97,0.45,0.471,-0.021,0.64,0.31,1.4198,0.3159,2022-09-02 11:24:00
2022-09-02,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662099840,1662100740,17539.1,17560.5,21.4,0.0,Friday,1,17574.1782,17521.560899999997,15,1,0,0,1662099840,True,0,-0.36,-0.06,-0.06,-0.07,INSIDE_VA,6,1.0,39.099999999998545,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.58,0.34,1,1.0,0.04,0.09,0.87,0.6,1,0.0,0.1,0,0,1,0,1,-0.0239,-0.1884,0.98,0.99,0.43,0.4703,-0.0403,0.66,0.28,0.4822,-0.0426,2022-09-02 11:54:00
2022-09-02,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662100440,1662101340,17548.8,17560.55,11.75,0.0,Friday,1,17583.8976,17531.2512,15,1,0,0,1662100440,True,0,-0.36,-0.02,-0.02,0.0,INSIDE_VA,6,1.0,48.79999999999927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.08,0.58,0.34,1,1.0,0.04,0.09,0.87,0.6,1,0.0,0.1,0,0,1,0,1,-0.0293,-0.1819,0.97,0.98,0.42,0.4674,-0.0474,0.66,0.28,0.5098,-0.0298,2022-09-02 12:04:00
2022-09-02,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1662111240,1662112140,17531.8,17537.2,5.4,0.0,Friday,1,17566.8636,17514.2682,15,1,0,0,1662111240,True,0,-0.36,-0.01,-0.01,0.01,INSIDE_VA,12,1.0,31.799999999999272,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.58,0.34,1,1.0,0.04,0.09,0.87,0.6,1,0.0,0.1,0,0,1,0,1,-0.0246,-0.147,0.98,0.99,0.47,0.5053,-0.0353,0.67,0.35,0.3528,-0.1028,2022-09-02 15:04:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1662015240,1662016140,17603.65,17597.3,-6.35,0.0,Thursday,1,17638.857300000003,17586.04635,15,1,0,0,1662015240,True,0,0.45,0.05,0.03,0.1,BELOW_VA,7,0.78,3.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0335,-0.3765,0.94,0.98,0.51,0.5732,-0.0632,0.77,0.38,0.6039,0.1196,2022-09-01 12:24:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1662020040,1662020400,17550.25,17528.25,-22.0,-0.0,Thursday,1,17585.3505,17532.69975,15,1,-1,0,1662020040,True,0,0.45,-0.01,-0.02,0.03,BELOW_VA,9,0.86,-49.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0982,-0.5341,0.88,0.95,0.48,0.5615,-0.0815,0.74,0.39,0.5556,0.064,2022-09-01 13:44:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1662021540,1662021780,17488.5,17525.05,36.55,-0.0,Thursday,1,17523.477,17471.0115,15,1,1,0,1662021540,True,0,0.45,-0.04,-0.05,-0.03,BELOW_VA,10,0.81,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0773,-0.4776,0.9,0.96,0.5,0.5754,-0.0754,0.75,0.4,0.5449,0.0766,2022-09-01 14:09:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1662021840,1662022740,17518.5,17530.3,11.8,-0.0,Thursday,1,17553.537,17500.9815,15,1,0,0,1662021840,True,0,0.45,-0.02,-0.03,0.01,BELOW_VA,10,0.88,18.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0834,-0.4925,0.9,0.96,0.5,0.5794,-0.0794,0.76,0.4,0.539,0.0758,2022-09-01 14:14:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1662023640,1662024000,17559.35,17530.6,-28.75,-0.0,Thursday,1,17594.468699999998,17541.79065,15,1,-1,0,1662023640,True,0,0.45,0.01,-0.01,0.07,BELOW_VA,11,0.89,-40.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0766,-0.4781,0.91,0.97,0.5,0.5697,-0.0697,0.75,0.39,0.5647,0.085,2022-09-01 14:44:00
2022-09-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1662024240,1662024600,17548.95,17530.7,-18.25,-0.0,Thursday,1,17584.0479,17531.40105,15,1,-1,0,1662024240,True,0,0.45,-0.0,-0.02,0.05,BELOW_VA,12,0.89,48.95000000000073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.09,0.87,1,0.0,0.1,0.19,0.71,0.0,1,0.002,2.42,1,0,0,0,0,0.0644,-0.4298,0.92,0.97,0.5,0.5624,-0.0624,0.73,0.39,0.4759,0.0244,2022-09-01 14:54:00
2022-08-26,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1661503440,1661504340,17596.05,17590.15,-5.9,0.0,Friday,1,17631.2421,17578.45395,15,1,0,0,1661503440,True,0,-0.11,-0.06,-0.03,-0.16,BELOW_VA,10,0.19,-3.9500000000007276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.2,0.71,-1,0.52,0.21,0.13,0.66,1.0,1,0.0032,-0.35,1,1,1,1,1,0.1615,-0.723,0.82,0.91,0.36,0.4636,-0.1036,0.67,0.26,1.0673,0.1649,2022-08-26 14:14:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1661403840,1661404740,17687.3,17691.8,4.5,0.0,Thursday,1,17722.6746,17669.612699999998,15,1,0,0,1661403840,True,0,0.22,0.12,0.11,0.17,GAP_UP,3,1.0,-12.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,0.181,-0.7805,0.73,0.82,0.42,0.515,-0.095,0.69,0.34,0.9972,0.2028,2022-08-25 10:34:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1661414040,1661414940,17705.25,17708.1,2.85,0.0,Thursday,1,17740.6605,17687.54475,15,1,0,0,1661414040,True,0,0.22,0.08,0.07,0.09,GAP_UP,9,0.77,5.25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,0.0252,-0.3282,0.95,0.98,0.47,0.5212,-0.0512,0.71,0.34,0.503,0.0136,2022-08-25 13:24:00
2022-08-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1661417640,1661418060,17678.5,17657.0,-21.5,0.0,Thursday,1,17713.857,17660.8215,15,1,-1,0,1661417640,True,0,0.22,0.03,0.04,0.0,GAP_UP,11,0.82,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,1.0,0.04,0.01,0.95,0.44,1,0.0,0.39,1,0,1,1,0,0.0186,-0.296,0.95,0.99,0.46,0.5039,-0.0439,0.68,0.33,0.4451,-0.0411,2022-08-25 14:24:00
2022-08-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1660885740,1660886640,17956.0,17934.5,-21.5,0.0,Friday,1,17991.912,17938.044,15,1,-1,0,1660885740,True,0,-0.05,-0.1,-0.09,-0.12,ABOVE_VA,3,1.0,-44.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.03,0.57,1,0.98,0.26,0.28,0.46,0.86,1,0.0,0.16,1,1,1,1,1,0.161,-0.8526,0.86,0.93,0.31,0.4259,-0.1159,0.69,0.16,0.754,0.0016,2022-08-19 10:39:00
2022-08-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1660890840,1660891740,17800.75,17791.15,-9.6,0.0,Friday,1,17836.3515,17782.94925,15,1,0,0,1660890840,True,0,-0.05,-0.18,-0.16,-0.23,ABOVE_VA,6,0.38,0.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.03,0.57,1,0.98,0.26,0.28,0.46,0.86,1,0.0,0.16,1,1,1,1,1,0.1766,-0.7158,0.73,0.85,0.5,0.591,-0.091,0.74,0.44,1.4717,0.3853,2022-08-19 12:04:00
2022-08-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1660897440,1660897920,17740.05,17721.95,-18.1,0.0,Friday,1,17775.5301,17722.30995,15,1,-1,0,1660897440,True,0,-0.05,-0.17,-0.15,-0.22,ABOVE_VA,10,0.2,40.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.03,0.57,1,0.98,0.26,0.28,0.46,0.86,1,0.0,0.16,1,1,1,1,1,0.0991,-0.5153,0.88,0.96,0.48,0.5541,-0.0741,0.73,0.38,1.2128,0.3169,2022-08-19 13:54:00
2022-08-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1660898040,1660898460,17724.4,17764.9,40.5,-0.0,Friday,1,17759.8488,17706.675600000002,15,1,1,0,1660898040,True,0,-0.05,-0.17,-0.14,-0.25,ABOVE_VA,10,0.19,24.400000000001455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.03,0.57,1,0.98,0.26,0.28,0.46,0.86,1,0.0,0.16,1,1,1,1,1,0.103,-0.5197,0.88,0.96,0.48,0.5582,-0.0782,0.73,0.39,1.2922,0.3374,2022-08-19 14:04:00
2022-08-19,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1660900140,1660900860,17784.75,17764.2,-20.55,0.0,Friday,1,17820.3195,17766.96525,15,1,-1,0,1660900140,True,0,-0.05,-0.11,-0.1,-0.12,ABOVE_VA,11,0.17,-15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.03,0.57,1,0.98,0.26,0.28,0.46,0.86,1,0.0,0.16,1,1,1,1,1,0.0764,-0.4513,0.91,0.98,0.48,0.5452,-0.0652,0.72,0.37,1.1639,0.3019,2022-08-19 14:39:00
2022-08-18,NIFTY,CDLHIKKAKE_BUY_5_10,SIG_1,1,1,1660796040,1660796640,17921.1,17935.8,14.7,-0.0,Thursday,1,17956.942199999998,17903.1789,10,1,0,0,1660796040,True,0,0.0,0.0,0.0,0.0,BELOW_VA,1,0.0,21.099999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.28,0.46,1,0.04,0.44,0.14,0.42,0.08,1,0.0016,0.7,1,0,0,1,0,,,,,,,,,,,,2022-08-18 09:44:00
2022-08-18,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1660796040,1660796940,17921.1,17940.2,19.1,-0.0,Thursday,1,17956.942199999998,17903.1789,15,1,0,0,1660796040,True,0,0.0,0.0,0.0,0.0,BELOW_VA,1,0.0,21.099999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.28,0.46,1,0.04,0.44,0.14,0.42,0.08,1,0.0016,0.7,1,0,0,1,0,,,,,,,,,,,,2022-08-18 09:44:00
2022-08-18,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1660811040,1660811940,17893.25,17894.5,1.25,-0.0,Thursday,1,17929.0365,17875.35675,15,1,0,0,1660811040,True,0,0.16,0.01,-0.0,0.07,BELOW_VA,10,1.0,-6.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.28,0.46,1,0.04,0.44,0.14,0.42,0.08,1,0.0016,0.7,1,0,0,1,0,0.0179,-0.325,0.96,0.99,0.5,0.5526,-0.0526,0.75,0.35,0.5721,0.0908,2022-08-18 13:54:00
